VTX, IDX, POSITION.x, POSITION.y, POSITION.z, NORMAL.x, NORMAL.y, NORMAL.z, TANGENT.x, TANGENT.y, TANGENT.z, TANGENT.w, COLOR.x, COLOR.y, COLOR.z, COLOR.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD2.x, TEXCOORD2.y, TEXCOORD3.x, TEXCOORD3.y
6226, 1227, -0.56948, -0.10112,  0.14591,  0.49857,  0.05018,  0.86539, -0.8056,  0.39541,  0.4412, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37195,  0.06046,  0.37195,  0.06046,  0.37195,  0.06046,  0.37195,  0.06046
6227, 1054, -0.56504, -0.09929,  0.14203,  0.75439,  0.15476,  0.63792, -0.63754,  0.40416,  0.65589, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37042,  0.06192,  0.37042,  0.06192,  0.37042,  0.06192,  0.37042,  0.06192
6228, 1054, -0.56504, -0.09929,  0.14203,  0.75439,  0.15476,  0.63792, -0.63754,  0.40416,  0.65589, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37042,  0.06192,  0.37042,  0.06192,  0.37042,  0.06192,  0.37042,  0.06192
6229, 1227, -0.56948, -0.10112,  0.14591,  0.49857,  0.05018,  0.86539, -0.8056,  0.39541,  0.4412, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37195,  0.06046,  0.37195,  0.06046,  0.37195,  0.06046,  0.37195,  0.06046
6230, 1117, -0.56647, -0.11457,  0.14353,  0.53845, -0.12534,  0.83329, -0.78316,  0.29056,  0.54976, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3688,  0.05646,  0.3688,  0.05646,  0.3688,  0.05646,  0.3688,  0.05646
6231, 1054, -0.56504, -0.09929,  0.14203,  0.75439,  0.15476,  0.63792, -0.63754,  0.40416,  0.65589, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37042,  0.06192,  0.37042,  0.06192,  0.37042,  0.06192,  0.37042,  0.06192
6232, 1117, -0.56647, -0.11457,  0.14353,  0.53845, -0.12534,  0.83329, -0.78316,  0.29056,  0.54976, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3688,  0.05646,  0.3688,  0.05646,  0.3688,  0.05646,  0.3688,  0.05646
6233, 1055, -0.56197, -0.11301,  0.13958,  0.79739, -0.03454,  0.60248, -0.57466,  0.26132,  0.77555, -1.00,  1.00,  1.00,  1.00,  1.00,  0.36706,  0.05757,  0.36706,  0.05757,  0.36706,  0.05757,  0.36706,  0.05757
6234, 1227, -0.56948, -0.10112,  0.14591,  0.49857,  0.05018,  0.86539, -0.8056,  0.39541,  0.4412, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37195,  0.06046,  0.37195,  0.06046,  0.37195,  0.06046,  0.37195,  0.06046
6235, 1119, -0.57252, -0.11597,  0.14591,  0.26553, -0.18963,  0.94527, -0.88648,  0.33741,  0.3167, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37068,  0.05527,  0.37068,  0.05527,  0.37068,  0.05527,  0.37068,  0.05527
6236, 1117, -0.56647, -0.11457,  0.14353,  0.53845, -0.12534,  0.83329, -0.78316,  0.29056,  0.54976, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3688,  0.05646,  0.3688,  0.05646,  0.3688,  0.05646,  0.3688,  0.05646
6237, 1227, -0.56948, -0.10112,  0.14591,  0.49857,  0.05018,  0.86539, -0.8056,  0.39541,  0.4412, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37195,  0.06046,  0.37195,  0.06046,  0.37195,  0.06046,  0.37195,  0.06046
6238, 1228, -0.57549, -0.10297,  0.14816,  0.23617, -0.04095,  0.97085, -0.87973,  0.41529,  0.23152, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37363,  0.05897,  0.37363,  0.05897,  0.37363,  0.05897,  0.37363,  0.05897
6239, 1119, -0.57252, -0.11597,  0.14591,  0.26553, -0.18963,  0.94527, -0.88648,  0.33741,  0.3167, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37068,  0.05527,  0.37068,  0.05527,  0.37068,  0.05527,  0.37068,  0.05527
6240, 1223, -0.57459, -0.08812,  0.14663,  0.43191,  0.21437,  0.87607, -0.82184,  0.49366,  0.28437, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37581,  0.06379,  0.37581,  0.06379,  0.37581,  0.06379,  0.37581,  0.06379
6241, 1224, -0.58032, -0.09047,  0.14882,  0.1957,  0.10198,  0.97535, -0.8708,  0.47549,  0.125, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37719,  0.06206,  0.37719,  0.06206,  0.37719,  0.06206,  0.37719,  0.06206
6242, 1228, -0.57549, -0.10297,  0.14816,  0.23617, -0.04095,  0.97085, -0.87973,  0.41529,  0.23152, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37363,  0.05897,  0.37363,  0.05897,  0.37363,  0.05897,  0.37363,  0.05897
6243, 1223, -0.57459, -0.08812,  0.14663,  0.43191,  0.21437,  0.87607, -0.82184,  0.49366,  0.28437, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37581,  0.06379,  0.37581,  0.06379,  0.37581,  0.06379,  0.37581,  0.06379
6244, 1228, -0.57549, -0.10297,  0.14816,  0.23617, -0.04095,  0.97085, -0.87973,  0.41529,  0.23152, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37363,  0.05897,  0.37363,  0.05897,  0.37363,  0.05897,  0.37363,  0.05897
6245, 1227, -0.56948, -0.10112,  0.14591,  0.49857,  0.05018,  0.86539, -0.8056,  0.39541,  0.4412, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37195,  0.06046,  0.37195,  0.06046,  0.37195,  0.06046,  0.37195,  0.06046
6246, 1224, -0.58032, -0.09047,  0.14882,  0.1957,  0.10198,  0.97535, -0.8708,  0.47549,  0.125, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37719,  0.06206,  0.37719,  0.06206,  0.37719,  0.06206,  0.37719,  0.06206
6247, 1229, -0.58295, -0.10455,  0.14892,  0.0129, -0.10988,  0.99386, -0.89619,  0.43957,  0.06023, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37565,  0.05741,  0.37565,  0.05741,  0.37565,  0.05741,  0.37565,  0.05741
6248, 1228, -0.57549, -0.10297,  0.14816,  0.23617, -0.04095,  0.97085, -0.87973,  0.41529,  0.23152, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37363,  0.05897,  0.37363,  0.05897,  0.37363,  0.05897,  0.37363,  0.05897
6249, 1224, -0.58032, -0.09047,  0.14882,  0.1957,  0.10198,  0.97535, -0.8708,  0.47549,  0.125, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37719,  0.06206,  0.37719,  0.06206,  0.37719,  0.06206,  0.37719,  0.06206
6250, 1230, -0.58729, -0.0926,  0.14951, -0.00772,  0.00639,  0.99995, -0.8776,  0.4793, -0.00984, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3789,  0.06031,  0.3789,  0.06031,  0.3789,  0.06031,  0.3789,  0.06031
6251, 1229, -0.58295, -0.10455,  0.14892,  0.0129, -0.10988,  0.99386, -0.89619,  0.43957,  0.06023, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37565,  0.05741,  0.37565,  0.05741,  0.37565,  0.05741,  0.37565,  0.05741
6252, 1225, -0.58674, -0.07905,  0.14779,  0.1378,  0.24296,  0.9602, -0.85397,  0.52024, -0.00908, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3812,  0.0644,  0.3812,  0.0644,  0.3812,  0.0644,  0.3812,  0.0644
6253, 1230, -0.58729, -0.0926,  0.14951, -0.00772,  0.00639,  0.99995, -0.8776,  0.4793, -0.00984, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3789,  0.06031,  0.3789,  0.06031,  0.3789,  0.06031,  0.3789,  0.06031
6254, 1224, -0.58032, -0.09047,  0.14882,  0.1957,  0.10198,  0.97535, -0.8708,  0.47549,  0.125, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37719,  0.06206,  0.37719,  0.06206,  0.37719,  0.06206,  0.37719,  0.06206
6255, 1228, -0.57549, -0.10297,  0.14816,  0.23617, -0.04095,  0.97085, -0.87973,  0.41529,  0.23152, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37363,  0.05897,  0.37363,  0.05897,  0.37363,  0.05897,  0.37363,  0.05897
6256, 1229, -0.58295, -0.10455,  0.14892,  0.0129, -0.10988,  0.99386, -0.89619,  0.43957,  0.06023, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37565,  0.05741,  0.37565,  0.05741,  0.37565,  0.05741,  0.37565,  0.05741
6257, 1121, -0.58007, -0.11721,  0.14675,  0.03233, -0.22832,  0.97305, -0.91265,  0.39015,  0.12187, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37285,  0.05389,  0.37285,  0.05389,  0.37285,  0.05389,  0.37285,  0.05389
6258, 1228, -0.57549, -0.10297,  0.14816,  0.23617, -0.04095,  0.97085, -0.87973,  0.41529,  0.23152, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37363,  0.05897,  0.37363,  0.05897,  0.37363,  0.05897,  0.37363,  0.05897
6259, 1121, -0.58007, -0.11721,  0.14675,  0.03233, -0.22832,  0.97305, -0.91265,  0.39015,  0.12187, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37285,  0.05389,  0.37285,  0.05389,  0.37285,  0.05389,  0.37285,  0.05389
6260, 1119, -0.57252, -0.11597,  0.14591,  0.26553, -0.18963,  0.94527, -0.88648,  0.33741,  0.3167, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37068,  0.05527,  0.37068,  0.05527,  0.37068,  0.05527,  0.37068,  0.05527
6261, 1229, -0.58295, -0.10455,  0.14892,  0.0129, -0.10988,  0.99386, -0.89619,  0.43957,  0.06023, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37565,  0.05741,  0.37565,  0.05741,  0.37565,  0.05741,  0.37565,  0.05741
6262, 1123, -0.5897, -0.11831,  0.14583, -0.13498, -0.24802,  0.9593, -0.90247,  0.43047, -0.01569, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37558,  0.05215,  0.37558,  0.05215,  0.37558,  0.05215,  0.37558,  0.05215
6263, 1121, -0.58007, -0.11721,  0.14675,  0.03233, -0.22832,  0.97305, -0.91265,  0.39015,  0.12187, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37285,  0.05389,  0.37285,  0.05389,  0.37285,  0.05389,  0.37285,  0.05389
6264, 1229, -0.58295, -0.10455,  0.14892,  0.0129, -0.10988,  0.99386, -0.89619,  0.43957,  0.06023, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37565,  0.05741,  0.37565,  0.05741,  0.37565,  0.05741,  0.37565,  0.05741
6265, 1127, -0.59238, -0.10574,  0.14797, -0.14962, -0.15197,  0.977, -0.88326,  0.46463, -0.06299, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37827,  0.0556,  0.37827,  0.0556,  0.37827,  0.0556,  0.37827,  0.0556
6266, 1123, -0.5897, -0.11831,  0.14583, -0.13498, -0.24802,  0.9593, -0.90247,  0.43047, -0.01569, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37558,  0.05215,  0.37558,  0.05215,  0.37558,  0.05215,  0.37558,  0.05215
6267, 1230, -0.58729, -0.0926,  0.14951, -0.00772,  0.00639,  0.99995, -0.8776,  0.4793, -0.00984, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3789,  0.06031,  0.3789,  0.06031,  0.3789,  0.06031,  0.3789,  0.06031
6268, 1127, -0.59238, -0.10574,  0.14797, -0.14962, -0.15197,  0.977, -0.88326,  0.46463, -0.06299, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37827,  0.0556,  0.37827,  0.0556,  0.37827,  0.0556,  0.37827,  0.0556
6269, 1229, -0.58295, -0.10455,  0.14892,  0.0129, -0.10988,  0.99386, -0.89619,  0.43957,  0.06023, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37565,  0.05741,  0.37565,  0.05741,  0.37565,  0.05741,  0.37565,  0.05741
6270, 1230, -0.58729, -0.0926,  0.14951, -0.00772,  0.00639,  0.99995, -0.8776,  0.4793, -0.00984, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3789,  0.06031,  0.3789,  0.06031,  0.3789,  0.06031,  0.3789,  0.06031
6271, 1129, -0.59596, -0.09397,  0.14863, -0.16255, -0.05472,  0.98518, -0.86262,  0.49262, -0.11497, -1.00,  1.00,  1.00,  1.00,  1.00,  0.38123,  0.0585,  0.38123,  0.0585,  0.38123,  0.0585,  0.38123,  0.0585
6272, 1127, -0.59238, -0.10574,  0.14797, -0.14962, -0.15197,  0.977, -0.88326,  0.46463, -0.06299, -1.00,  1.00,  1.00,  1.00,  1.00,  0.37827,  0.0556,  0.37827,  0.0556,  0.37827,  0.0556,  0.37827,  0.0556
6273, 1226, -0.59463, -0.06912,  0.14534,  0.0519,  0.36329,  0.93023, -0.8202,  0.54691, -0.16782, -1.00,  1.00,  1.00,  1.00,  1.00,  0.38553,  0.06588,  0.38553,  0.06588,  0.38553,  0.06588,  0.38553,  0.06588
6274, 1231, -0.59248, -0.08195,  0.1486, -0.03231,  0.13005,  0.99098, -0.85285,  0.5134, -0.09519, -1.00,  1.00,  1.00,  1.00,  1.00,  0.38232,  0.06254,  0.38232,  0.06254,  0.38232,  0.06254,  0.38232,  0.06254
6275, 1225, -0.58674, -0.07905,  0.14779,  0.1378,  0.24296,  0.9602, -0.85397,  0.52024, -0.00908, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3812,  0.0644,  0.3812,  0.0644,  0.3812,  0.0644,  0.3812,  0.0644
6276, 1225, -0.58674, -0.07905,  0.14779,  0.1378,  0.24296,  0.9602, -0.85397,  0.52024, -0.00908, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3812,  0.0644,  0.3812,  0.0644,  0.3812,  0.0644,  0.3812,  0.0644
6277, 1231, -0.59248, -0.08195,  0.1486, -0.03231,  0.13005,  0.99098, -0.85285,  0.5134, -0.09519, -1.00,  1.00,  1.00,  1.00,  1.00,  0.38232,  0.06254,  0.38232,  0.06254,  0.38232,  0.06254,  0.38232,  0.06254
6278, 1230, -0.58729, -0.0926,  0.14951, -0.00772,  0.00639,  0.99995, -0.8776,  0.4793, -0.00984, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3789,  0.06031,  0.3789,  0.06031,  0.3789,  0.06031,  0.3789,  0.06031
6279, 1231, -0.59248, -0.08195,  0.1486, -0.03231,  0.13005,  0.99098, -0.85285,  0.5134, -0.09519, -1.00,  1.00,  1.00,  1.00,  1.00,  0.38232,  0.06254,  0.38232,  0.06254,  0.38232,  0.06254,  0.38232,  0.06254
6280, 1129, -0.59596, -0.09397,  0.14863, -0.16255, -0.05472,  0.98518, -0.86262,  0.49262, -0.11497, -1.00,  1.00,  1.00,  1.00,  1.00,  0.38123,  0.0585,  0.38123,  0.0585,  0.38123,  0.0585,  0.38123,  0.0585
6281, 1230, -0.58729, -0.0926,  0.14951, -0.00772,  0.00639,  0.99995, -0.8776,  0.4793, -0.00984, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3789,  0.06031,  0.3789,  0.06031,  0.3789,  0.06031,  0.3789,  0.06031
6282, 1226, -0.59463, -0.06912,  0.14534,  0.0519,  0.36329,  0.93023, -0.8202,  0.54691, -0.16782, -1.00,  1.00,  1.00,  1.00,  1.00,  0.38553,  0.06588,  0.38553,  0.06588,  0.38553,  0.06588,  0.38553,  0.06588
6283, 1232, -0.59907, -0.07308,  0.14637, -0.08391,  0.24557,  0.96574, -0.81836,  0.53597, -0.2074, -1.00,  1.00,  1.00,  1.00,  1.00,  0.38597,  0.0639,  0.38597,  0.0639,  0.38597,  0.0639,  0.38597,  0.0639
6284, 1231, -0.59248, -0.08195,  0.1486, -0.03231,  0.13005,  0.99098, -0.85285,  0.5134, -0.09519, -1.00,  1.00,  1.00,  1.00,  1.00,  0.38232,  0.06254,  0.38232,  0.06254,  0.38232,  0.06254,  0.38232,  0.06254
6285, 1231, -0.59248, -0.08195,  0.1486, -0.03231,  0.13005,  0.99098, -0.85285,  0.5134, -0.09519, -1.00,  1.00,  1.00,  1.00,  1.00,  0.38232,  0.06254,  0.38232,  0.06254,  0.38232,  0.06254,  0.38232,  0.06254
6286, 1131, -0.59965, -0.08366,  0.14789, -0.17367,  0.05051,  0.98351, -0.83883,  0.51563, -0.17461, -1.00,  1.00,  1.00,  1.00,  1.00,  0.38411,  0.06082,  0.38411,  0.06082,  0.38411,  0.06082,  0.38411,  0.06082
6287, 1129, -0.59596, -0.09397,  0.14863, -0.16255, -0.05472,  0.98518, -0.86262,  0.49262, -0.11497, -1.00,  1.00,  1.00,  1.00,  1.00,  0.38123,  0.0585,  0.38123,  0.0585,  0.38123,  0.0585,  0.38123,  0.0585
6288, 1232, -0.59907, -0.07308,  0.14637, -0.08391,  0.24557,  0.96574, -0.81836,  0.53597, -0.2074, -1.00,  1.00,  1.00,  1.00,  1.00,  0.38597,  0.0639,  0.38597,  0.0639,  0.38597,  0.0639,  0.38597,  0.0639
6289, 1131, -0.59965, -0.08366,  0.14789, -0.17367,  0.05051,  0.98351, -0.83883,  0.51563, -0.17461, -1.00,  1.00,  1.00,  1.00,  1.00,  0.38411,  0.06082,  0.38411,  0.06082,  0.38411,  0.06082,  0.38411,  0.06082
6290, 1231, -0.59248, -0.08195,  0.1486, -0.03231,  0.13005,  0.99098, -0.85285,  0.5134, -0.09519, -1.00,  1.00,  1.00,  1.00,  1.00,  0.38232,  0.06254,  0.38232,  0.06254,  0.38232,  0.06254,  0.38232,  0.06254
6291, 1232, -0.59907, -0.07308,  0.14637, -0.08391,  0.24557,  0.96574, -0.81836,  0.53597, -0.2074, -1.00,  1.00,  1.00,  1.00,  1.00,  0.38597,  0.0639,  0.38597,  0.0639,  0.38597,  0.0639,  0.38597,  0.0639
6292, 1133, -0.60267, -0.0766,  0.14637, -0.18174,  0.15407,  0.9712, -0.81391,  0.53068, -0.23649, -1.00,  1.00,  1.00,  1.00,  1.00,  0.38634,  0.06226,  0.38634,  0.06226,  0.38634,  0.06226,  0.38634,  0.06226
6293, 1131, -0.59965, -0.08366,  0.14789, -0.17367,  0.05051,  0.98351, -0.83883,  0.51563, -0.17461, -1.00,  1.00,  1.00,  1.00,  1.00,  0.38411,  0.06082,  0.38411,  0.06082,  0.38411,  0.06082,  0.38411,  0.06082
6294, 1233, -0.60745, -0.06626,  0.14331, -0.1977,  0.29974,  0.93331, -0.7712,  0.54017, -0.33684, -1.00,  1.00,  1.00,  1.00,  1.00,  0.38986,  0.06422,  0.38986,  0.06422,  0.38986,  0.06422,  0.38986,  0.06422
6295, 1133, -0.60267, -0.0766,  0.14637, -0.18174,  0.15407,  0.9712, -0.81391,  0.53068, -0.23649, -1.00,  1.00,  1.00,  1.00,  1.00,  0.38634,  0.06226,  0.38634,  0.06226,  0.38634,  0.06226,  0.38634,  0.06226
6296, 1232, -0.59907, -0.07308,  0.14637, -0.08391,  0.24557,  0.96574, -0.81836,  0.53597, -0.2074, -1.00,  1.00,  1.00,  1.00,  1.00,  0.38597,  0.0639,  0.38597,  0.0639,  0.38597,  0.0639,  0.38597,  0.0639
6297, 1234, -0.60395, -0.061,  0.1417, -0.06461,  0.4516,  0.88988, -0.76964,  0.54508, -0.3325, -1.00,  1.00,  1.00,  1.00,  1.00,  0.39008,  0.06638,  0.39008,  0.06638,  0.39008,  0.06638,  0.39008,  0.06638
6298, 1233, -0.60745, -0.06626,  0.14331, -0.1977,  0.29974,  0.93331, -0.7712,  0.54017, -0.33684, -1.00,  1.00,  1.00,  1.00,  1.00,  0.38986,  0.06422,  0.38986,  0.06422,  0.38986,  0.06422,  0.38986,  0.06422
6299, 1232, -0.59907, -0.07308,  0.14637, -0.08391,  0.24557,  0.96574, -0.81836,  0.53597, -0.2074, -1.00,  1.00,  1.00,  1.00,  1.00,  0.38597,  0.0639,  0.38597,  0.0639,  0.38597,  0.0639,  0.38597,  0.0639
6300, 1217, -0.61434, -0.05482,  0.13679, -0.19901,  0.50864,  0.83766, -0.69445,  0.52991, -0.48676, -1.00,  1.00,  1.00,  1.00,  1.00,  0.39471,  0.06596,  0.39471,  0.06596,  0.39471,  0.06596,  0.39471,  0.06596
6301, 1233, -0.60745, -0.06626,  0.14331, -0.1977,  0.29974,  0.93331, -0.7712,  0.54017, -0.33684, -1.00,  1.00,  1.00,  1.00,  1.00,  0.38986,  0.06422,  0.38986,  0.06422,  0.38986,  0.06422,  0.38986,  0.06422
6302, 1234, -0.60395, -0.061,  0.1417, -0.06461,  0.4516,  0.88988, -0.76964,  0.54508, -0.3325, -1.00,  1.00,  1.00,  1.00,  1.00,  0.39008,  0.06638,  0.39008,  0.06638,  0.39008,  0.06638,  0.39008,  0.06638
6303, 1216, -0.6109, -0.05006,  0.13379, -0.03788,  0.70125,  0.71191, -0.6849,  0.50054, -0.5295, -1.00,  1.00,  1.00,  1.00,  1.00,  0.39523,  0.06811,  0.39523,  0.06811,  0.39523,  0.06811,  0.39523,  0.06811
6304, 1217, -0.61434, -0.05482,  0.13679, -0.19901,  0.50864,  0.83766, -0.69445,  0.52991, -0.48676, -1.00,  1.00,  1.00,  1.00,  1.00,  0.39471,  0.06596,  0.39471,  0.06596,  0.39471,  0.06596,  0.39471,  0.06596
6305, 1234, -0.60395, -0.061,  0.1417, -0.06461,  0.4516,  0.88988, -0.76964,  0.54508, -0.3325, -1.00,  1.00,  1.00,  1.00,  1.00,  0.39008,  0.06638,  0.39008,  0.06638,  0.39008,  0.06638,  0.39008,  0.06638
6306, 1216, -0.6109, -0.05006,  0.13379, -0.03788,  0.70125,  0.71191, -0.6849,  0.50054, -0.5295, -1.00,  1.00,  1.00,  1.00,  1.00,  0.39523,  0.06811,  0.39523,  0.06811,  0.39523,  0.06811,  0.39523,  0.06811
6307, 1234, -0.60395, -0.061,  0.1417, -0.06461,  0.4516,  0.88988, -0.76964,  0.54508, -0.3325, -1.00,  1.00,  1.00,  1.00,  1.00,  0.39008,  0.06638,  0.39008,  0.06638,  0.39008,  0.06638,  0.39008,  0.06638
6308, 1220, -0.60003, -0.05677,  0.13909,  0.1019,  0.61358,  0.78303, -0.76745,  0.54932, -0.33056, -1.00,  1.00,  1.00,  1.00,  1.00,  0.39014,  0.0685,  0.39014,  0.0685,  0.39014,  0.0685,  0.39014,  0.0685
6309, 1220, -0.60003, -0.05677,  0.13909,  0.1019,  0.61358,  0.78303, -0.76745,  0.54932, -0.33056, -1.00,  1.00,  1.00,  1.00,  1.00,  0.39014,  0.0685,  0.39014,  0.0685,  0.39014,  0.0685,  0.39014,  0.0685
6310, 1234, -0.60395, -0.061,  0.1417, -0.06461,  0.4516,  0.88988, -0.76964,  0.54508, -0.3325, -1.00,  1.00,  1.00,  1.00,  1.00,  0.39008,  0.06638,  0.39008,  0.06638,  0.39008,  0.06638,  0.39008,  0.06638
6311, 1226, -0.59463, -0.06912,  0.14534,  0.0519,  0.36329,  0.93023, -0.8202,  0.54691, -0.16782, -1.00,  1.00,  1.00,  1.00,  1.00,  0.38553,  0.06588,  0.38553,  0.06588,  0.38553,  0.06588,  0.38553,  0.06588
6312, 1234, -0.60395, -0.061,  0.1417, -0.06461,  0.4516,  0.88988, -0.76964,  0.54508, -0.3325, -1.00,  1.00,  1.00,  1.00,  1.00,  0.39008,  0.06638,  0.39008,  0.06638,  0.39008,  0.06638,  0.39008,  0.06638
6313, 1232, -0.59907, -0.07308,  0.14637, -0.08391,  0.24557,  0.96574, -0.81836,  0.53597, -0.2074, -1.00,  1.00,  1.00,  1.00,  1.00,  0.38597,  0.0639,  0.38597,  0.0639,  0.38597,  0.0639,  0.38597,  0.0639
6314, 1226, -0.59463, -0.06912,  0.14534,  0.0519,  0.36329,  0.93023, -0.8202,  0.54691, -0.16782, -1.00,  1.00,  1.00,  1.00,  1.00,  0.38553,  0.06588,  0.38553,  0.06588,  0.38553,  0.06588,  0.38553,  0.06588
6315, 1217, -0.61434, -0.05482,  0.13679, -0.19901,  0.50864,  0.83766, -0.69445,  0.52991, -0.48676, -1.00,  1.00,  1.00,  1.00,  1.00,  0.39471,  0.06596,  0.39471,  0.06596,  0.39471,  0.06596,  0.39471,  0.06596
6316, 1235, -0.61719, -0.06126,  0.13894, -0.31645,  0.32329,  0.89182, -0.71011,  0.54262, -0.44867, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3939,  0.06365,  0.3939,  0.06365,  0.3939,  0.06365,  0.3939,  0.06365
6317, 1233, -0.60745, -0.06626,  0.14331, -0.1977,  0.29974,  0.93331, -0.7712,  0.54017, -0.33684, -1.00,  1.00,  1.00,  1.00,  1.00,  0.38986,  0.06422,  0.38986,  0.06422,  0.38986,  0.06422,  0.38986,  0.06422
6318, 1233, -0.60745, -0.06626,  0.14331, -0.1977,  0.29974,  0.93331, -0.7712,  0.54017, -0.33684, -1.00,  1.00,  1.00,  1.00,  1.00,  0.38986,  0.06422,  0.38986,  0.06422,  0.38986,  0.06422,  0.38986,  0.06422
6319, 1134, -0.60947, -0.07337,  0.14442, -0.28389,  0.16336,  0.94484, -0.77816,  0.53649, -0.32656, -1.00,  1.00,  1.00,  1.00,  1.00,  0.38897,  0.0619,  0.38897,  0.0619,  0.38897,  0.0619,  0.38897,  0.0619
6320, 1133, -0.60267, -0.0766,  0.14637, -0.18174,  0.15407,  0.9712, -0.81391,  0.53068, -0.23649, -1.00,  1.00,  1.00,  1.00,  1.00,  0.38634,  0.06226,  0.38634,  0.06226,  0.38634,  0.06226,  0.38634,  0.06226
6321, 1235, -0.61719, -0.06126,  0.13894, -0.31645,  0.32329,  0.89182, -0.71011,  0.54262, -0.44867, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3939,  0.06365,  0.3939,  0.06365,  0.3939,  0.06365,  0.3939,  0.06365
6322, 1134, -0.60947, -0.07337,  0.14442, -0.28389,  0.16336,  0.94484, -0.77816,  0.53649, -0.32656, -1.00,  1.00,  1.00,  1.00,  1.00,  0.38897,  0.0619,  0.38897,  0.0619,  0.38897,  0.0619,  0.38897,  0.0619
6323, 1233, -0.60745, -0.06626,  0.14331, -0.1977,  0.29974,  0.93331, -0.7712,  0.54017, -0.33684, -1.00,  1.00,  1.00,  1.00,  1.00,  0.38986,  0.06422,  0.38986,  0.06422,  0.38986,  0.06422,  0.38986,  0.06422
6324, 1235, -0.61719, -0.06126,  0.13894, -0.31645,  0.32329,  0.89182, -0.71011,  0.54262, -0.44867, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3939,  0.06365,  0.3939,  0.06365,  0.3939,  0.06365,  0.3939,  0.06365
6325, 1137, -0.61898, -0.06985,  0.14049, -0.38376,  0.17194,  0.90728, -0.72993,  0.54532, -0.41209, -1.00,  1.00,  1.00,  1.00,  1.00,  0.39256,  0.06102,  0.39256,  0.06102,  0.39256,  0.06102,  0.39256,  0.06102
6326, 1134, -0.60947, -0.07337,  0.14442, -0.28389,  0.16336,  0.94484, -0.77816,  0.53649, -0.32656, -1.00,  1.00,  1.00,  1.00,  1.00,  0.38897,  0.0619,  0.38897,  0.0619,  0.38897,  0.0619,  0.38897,  0.0619
6327, 1218, -0.62532, -0.05074,  0.13055, -0.33064,  0.54294,  0.77194, -0.60168,  0.50889, -0.61564, -1.00,  1.00,  1.00,  1.00,  1.00,  0.39924,  0.06467,  0.39924,  0.06467,  0.39924,  0.06467,  0.39924,  0.06467
6328, 1235, -0.61719, -0.06126,  0.13894, -0.31645,  0.32329,  0.89182, -0.71011,  0.54262, -0.44867, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3939,  0.06365,  0.3939,  0.06365,  0.3939,  0.06365,  0.3939,  0.06365
